lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01015369,"Bournemouth, Christchurch and Poole 045C",NHS Dorset Integrated Care Board,1759.65,62.12,39.63,35.34,21.42,69.61,159.58,131.73,137.09,128.52,97.46,99.6,108.17,104.96,101.74,136.02,122.09,96.39,108.17
E01015403,"Bournemouth, Christchurch and Poole 048B",NHS Dorset Integrated Care Board,1843.19,42.84,13.92,14.99,14.99,55.69,70.69,73.9,69.61,47.12,63.19,77.11,88.89,110.31,136.02,229.19,259.18,193.85,281.67
E01034274,"Bournemouth, Christchurch and Poole 038H",NHS Dorset Integrated Care Board,1687.9,48.2,34.27,26.78,62.12,343.79,312.73,248.47,146.73,92.11,62.12,82.47,51.41,43.91,53.55,26.78,21.42,11.78,19.28
E01034278,"Bournemouth, Christchurch and Poole 041F",NHS Dorset Integrated Care Board,2152.71,52.48,39.63,29.99,409.12,586.91,206.7,185.28,118.88,93.18,64.26,62.12,59.98,49.27,46.05,63.19,33.2,17.14,35.34
E01015291,"Bournemouth, Christchurch and Poole 041D",NHS Dorset Integrated Care Board,2026.33,66.4,50.34,38.56,49.27,114.6,148.87,161.72,151.01,139.23,78.18,86.75,116.74,129.59,133.88,142.44,147.8,125.31,145.66
E01015371,"Bournemouth, Christchurch and Poole 040A",NHS Dorset Integrated Care Board,1469.41,67.47,44.98,25.7,33.2,107.1,153.15,161.72,127.45,144.58,94.25,112.46,94.25,104.96,63.19,41.77,40.7,28.92,23.56
E01015458,"Bournemouth, Christchurch and Poole 043A",NHS Dorset Integrated Care Board,1662.19,55.69,66.4,126.38,97.46,44.98,28.92,46.05,65.33,110.31,131.73,127.45,126.38,112.46,113.53,136.02,123.16,72.83,77.11
E01015452,"Bournemouth, Christchurch and Poole 047A",NHS Dorset Integrated Care Board,2243.74,96.39,136.02,128.52,101.74,76.04,96.39,104.96,119.95,145.66,151.01,172.43,149.94,147.8,114.6,129.59,132.8,102.82,137.09
E01015464,"Bournemouth, Christchurch and Poole 043F",NHS Dorset Integrated Care Board,1751.08,74.97,93.18,86.75,86.75,51.41,57.83,55.69,81.4,110.31,138.16,171.36,162.79,130.66,119.95,124.24,95.32,64.26,46.05
E01015402,"Bournemouth, Christchurch and Poole 048A",NHS Dorset Integrated Care Board,1964.21,58.9,65.33,68.54,79.25,83.54,100.67,100.67,98.53,94.25,110.31,139.23,141.37,121.02,129.59,155.29,116.74,72.83,228.12
E01034281,"Bournemouth, Christchurch and Poole 044G",NHS Dorset Integrated Care Board,1250.93,50.34,33.2,20.35,27.85,64.26,94.25,108.17,67.47,46.05,43.91,47.12,53.55,41.77,73.9,100.67,96.39,107.1,174.57
E01015463,"Bournemouth, Christchurch and Poole 043E",NHS Dorset Integrated Care Board,1771.43,53.55,117.81,96.39,64.26,55.69,104.96,76.04,117.81,124.24,136.02,155.29,149.94,122.09,112.46,118.88,69.61,49.27,47.12
E01015453,"Bournemouth, Christchurch and Poole 047B",NHS Dorset Integrated Care Board,2068.1,114.6,100.67,93.18,64.26,83.54,137.09,170.29,156.37,162.79,124.24,149.94,151.01,106.03,109.24,123.16,93.18,63.19,65.33
E01015466,"Bournemouth, Christchurch and Poole 044B",NHS Dorset Integrated Care Board,1905.31,76.04,84.61,91.04,84.61,93.18,113.53,137.09,95.32,134.95,111.38,126.38,140.3,121.02,97.46,118.88,94.25,89.96,95.32
E01015462,"Bournemouth, Christchurch and Poole 043D",NHS Dorset Integrated Care Board,1809.99,93.18,108.17,128.52,122.09,94.25,98.53,125.31,136.02,141.37,153.15,157.44,149.94,86.75,77.11,62.12,38.56,16.06,21.42
E01015454,"Bournemouth, Christchurch and Poole 047C",NHS Dorset Integrated Care Board,2226.61,134.95,133.88,103.89,78.18,124.24,157.44,203.49,194.92,164.93,132.8,130.66,159.58,98.53,85.68,87.82,87.82,57.83,89.96
E01033285,"Bournemouth, Christchurch and Poole 038D",NHS Dorset Integrated Care Board,1431.93,64.26,49.27,40.7,55.69,171.36,227.05,186.35,161.72,127.45,82.47,65.33,44.98,36.41,36.41,31.06,28.92,12.85,9.64
E01015372,"Bournemouth, Christchurch and Poole 040B",NHS Dorset Integrated Care Board,2176.27,80.32,67.47,43.91,33.2,101.74,202.42,188.5,186.35,136.02,104.96,82.47,96.39,91.04,106.03,138.16,145.66,130.66,240.98
E01034277,"Bournemouth, Christchurch and Poole 041E",NHS Dorset Integrated Care Board,2614.31,58.9,46.05,31.06,871.79,602.97,205.63,190.64,134.95,101.74,74.97,63.19,46.05,54.62,31.06,26.78,35.34,18.21,20.35
E01033242,"Bournemouth, Christchurch and Poole 038C",NHS Dorset Integrated Care Board,1092.42,44.98,37.48,23.56,16.06,66.4,161.72,136.02,112.46,99.6,67.47,69.61,55.69,38.56,41.77,28.92,23.56,23.56,44.98
E01034273,"Bournemouth, Christchurch and Poole 038G",NHS Dorset Integrated Care Board,1317.33,44.98,28.92,26.78,41.77,212.06,312.73,177.79,108.17,84.61,55.69,54.62,43.91,36.41,12.85,24.63,20.35,10.71,20.35
E01015290,"Bournemouth, Christchurch and Poole 041C",NHS Dorset Integrated Care Board,2994.52,100.67,88.89,44.98,465.88,565.49,281.67,273.1,202.42,179.93,141.37,113.53,104.96,81.4,82.47,78.18,61.05,42.84,85.68
E01033286,"Bournemouth, Christchurch and Poole 040C",NHS Dorset Integrated Care Board,1214.51,52.48,51.41,31.06,29.99,84.61,118.88,133.88,123.16,83.54,80.32,72.83,61.05,55.69,58.9,43.91,56.76,40.7,35.34
E01034272,"Bournemouth, Christchurch and Poole 038F",NHS Dorset Integrated Care Board,1355.89,59.98,32.13,22.49,246.33,127.45,122.09,154.22,115.67,87.82,57.83,48.2,69.61,58.9,38.56,38.56,38.56,17.14,20.35
E01015289,"Bournemouth, Christchurch and Poole 041B",NHS Dorset Integrated Care Board,2144.14,112.46,89.96,66.4,43.91,194.92,217.41,234.55,227.05,169.22,113.53,112.46,121.02,91.04,82.47,86.75,69.61,48.2,63.19
E01033288,"Bournemouth, Christchurch and Poole 040D",NHS Dorset Integrated Care Board,1270.21,57.83,25.7,17.14,26.78,74.97,117.81,130.66,122.09,82.47,78.18,78.18,79.25,63.19,77.11,77.11,61.05,36.41,64.26
E01033283,"Bournemouth, Christchurch and Poole 037E",NHS Dorset Integrated Care Board,1283.06,53.55,36.41,27.85,18.21,69.61,95.32,109.24,136.02,97.46,63.19,79.25,83.54,79.25,74.97,73.9,53.55,46.05,85.68
E01015297,"Bournemouth, Christchurch and Poole 036B",NHS Dorset Integrated Care Board,1610.78,37.48,79.25,56.76,58.9,44.98,63.19,84.61,88.89,100.67,112.46,102.82,97.46,101.74,86.75,123.16,101.74,80.32,189.57
E01015366,"Bournemouth, Christchurch and Poole 036E",NHS Dorset Integrated Care Board,1933.16,47.12,44.98,56.76,67.47,106.03,123.16,124.24,125.31,113.53,98.53,133.88,144.58,119.95,133.88,163.86,98.53,110.31,121.02
E01033241,"Bournemouth, Christchurch and Poole 037D",NHS Dorset Integrated Care Board,1175.96,53.55,35.34,23.56,16.06,89.96,115.67,128.52,111.38,94.25,71.76,94.25,77.11,46.05,52.48,53.55,43.91,32.13,36.41
E01015272,"Bournemouth, Christchurch and Poole 035A",NHS Dorset Integrated Care Board,2007.05,73.9,102.82,108.17,113.53,81.4,108.17,88.89,117.81,130.66,115.67,119.95,146.73,137.09,134.95,134.95,108.17,70.69,113.53
E01015280,"Bournemouth, Christchurch and Poole 037B",NHS Dorset Integrated Care Board,2295.15,151.01,118.88,104.96,55.69,143.51,222.77,247.4,249.54,198.14,177.79,144.58,129.59,103.89,86.75,63.19,32.13,31.06,34.27
E01015279,"Bournemouth, Christchurch and Poole 037A",NHS Dorset Integrated Care Board,2063.82,99.6,98.53,87.82,62.12,170.29,205.63,234.55,221.7,151.01,169.22,148.87,134.95,95.32,59.98,48.2,25.7,18.21,32.13
E01034276,"Bournemouth, Christchurch and Poole 037G",NHS Dorset Integrated Care Board,1157.75,54.62,61.05,39.63,41.77,122.09,126.38,128.52,96.39,109.24,77.11,84.61,86.75,39.63,35.34,29.99,14.99,8.57,1.07
E01015365,"Bournemouth, Christchurch and Poole 036D",NHS Dorset Integrated Care Board,1744.66,77.11,81.4,104.96,57.83,134.95,125.31,134.95,140.3,133.88,116.74,130.66,148.87,95.32,83.54,74.97,43.91,32.13,27.85
E01015300,"Bournemouth, Christchurch and Poole 039E",NHS Dorset Integrated Care Board,1714.67,66.4,96.39,96.39,98.53,59.98,69.61,70.69,110.31,97.46,127.45,139.23,115.67,97.46,124.24,126.38,92.11,62.12,64.26
E01034275,"Bournemouth, Christchurch and Poole 037F",NHS Dorset Integrated Care Board,1186.67,77.11,42.84,51.41,29.99,67.47,92.11,124.24,125.31,104.96,102.82,99.6,79.25,66.4,51.41,37.48,20.35,8.57,5.36
E01015274,"Bournemouth, Christchurch and Poole 036A",NHS Dorset Integrated Care Board,2016.69,99.6,99.6,93.18,78.18,129.59,124.24,123.16,158.51,161.72,160.65,153.15,158.51,109.24,101.74,82.47,65.33,53.55,64.26
E01015275,"Bournemouth, Christchurch and Poole 035C",NHS Dorset Integrated Care Board,1792.85,68.54,89.96,98.53,64.26,169.22,132.8,141.37,129.59,134.95,116.74,122.09,115.67,110.31,89.96,86.75,52.48,29.99,39.63
E01015364,"Bournemouth, Christchurch and Poole 036C",NHS Dorset Integrated Care Board,1811.06,76.04,115.67,110.31,86.75,72.83,44.98,92.11,107.1,143.51,130.66,112.46,140.3,119.95,119.95,155.29,73.9,53.55,55.69
E01015281,"Bournemouth, Christchurch and Poole 037C",NHS Dorset Integrated Care Board,1952.43,92.11,103.89,101.74,98.53,125.31,129.59,188.5,171.36,161.72,161.72,130.66,155.29,114.6,84.61,59.98,36.41,16.06,20.35
E01015277,"Bournemouth, Christchurch and Poole 035E",NHS Dorset Integrated Care Board,2152.71,155.29,134.95,137.09,108.17,151.01,140.3,162.79,229.19,177.79,148.87,131.73,132.8,101.74,73.9,69.61,50.34,25.7,21.42
E01015273,"Bournemouth, Christchurch and Poole 035B",NHS Dorset Integrated Care Board,2319.79,138.16,132.8,127.45,130.66,178.86,205.63,183.14,193.85,182.07,174.57,152.08,152.08,121.02,67.47,89.96,38.56,27.85,23.56
E01015363,"Bournemouth, Christchurch and Poole 026E",NHS Dorset Integrated Care Board,1829.27,113.53,138.16,133.88,89.96,71.76,108.17,127.45,141.37,192.78,163.86,133.88,99.6,87.82,68.54,64.26,38.56,36.41,19.28
E01015299,"Bournemouth, Christchurch and Poole 039D",NHS Dorset Integrated Care Board,1927.8,77.11,137.09,104.96,73.9,76.04,69.61,92.11,124.24,139.23,149.94,117.81,110.31,134.95,117.81,113.53,103.89,73.9,111.38
E01015293,"Bournemouth, Christchurch and Poole 025B",NHS Dorset Integrated Care Board,1725.38,106.03,106.03,113.53,95.32,124.24,154.22,139.23,140.3,137.09,109.24,129.59,125.31,62.12,54.62,48.2,38.56,20.35,21.42
E01015461,"Bournemouth, Christchurch and Poole 043C",NHS Dorset Integrated Care Board,1769.29,102.82,95.32,111.38,83.54,111.38,145.66,164.93,133.88,126.38,140.3,130.66,110.31,82.47,66.4,54.62,35.34,29.99,43.91
E01015386,"Bournemouth, Christchurch and Poole 029A",NHS Dorset Integrated Care Board,1795.0,94.25,115.67,70.69,67.47,97.46,148.87,142.44,147.8,117.81,110.31,123.16,128.52,104.96,86.75,82.47,69.61,38.56,48.2
E01015460,"Bournemouth, Christchurch and Poole 043B",NHS Dorset Integrated Care Board,1993.13,128.52,148.87,153.15,111.38,101.74,151.01,146.73,183.14,158.51,168.15,131.73,98.53,86.75,46.05,69.61,36.41,38.56,34.27
E01015456,"Bournemouth, Christchurch and Poole 030D",NHS Dorset Integrated Care Board,1948.15,84.61,89.96,124.24,96.39,92.11,137.09,123.16,119.95,100.67,129.59,159.58,142.44,110.31,110.31,107.1,58.9,82.47,79.25
E01015457,"Bournemouth, Christchurch and Poole 030E",NHS Dorset Integrated Care Board,2002.77,85.68,78.18,102.82,78.18,76.04,119.95,131.73,107.1,127.45,145.66,134.95,141.37,114.6,131.73,159.58,112.46,79.25,76.04
E01015445,"Bournemouth, Christchurch and Poole 034A",NHS Dorset Integrated Care Board,2040.26,85.68,92.11,122.09,103.89,94.25,99.6,98.53,122.09,121.02,143.51,151.01,174.57,142.44,134.95,138.16,91.04,67.47,57.83
E01015390,"Bournemouth, Christchurch and Poole 032A",NHS Dorset Integrated Care Board,1829.27,115.67,128.52,106.03,74.97,93.18,121.02,173.5,168.15,144.58,104.96,139.23,116.74,92.11,76.04,59.98,53.55,29.99,31.06
E01015441,"Bournemouth, Christchurch and Poole 023C",NHS Dorset Integrated Care Board,2124.86,143.51,95.32,113.53,91.04,125.31,145.66,170.29,174.57,107.1,133.88,169.22,144.58,124.24,97.46,98.53,94.25,49.27,47.12
E01015394,"Bournemouth, Christchurch and Poole 032E",NHS Dorset Integrated Care Board,1768.22,93.18,114.6,113.53,87.82,73.9,115.67,111.38,129.59,152.08,127.45,137.09,136.02,98.53,83.54,70.69,57.83,40.7,24.63
E01015391,"Bournemouth, Christchurch and Poole 032B",NHS Dorset Integrated Care Board,1559.38,91.04,74.97,78.18,66.4,66.4,65.33,123.16,100.67,121.02,115.67,109.24,124.24,99.6,78.18,98.53,58.9,49.27,38.56
E01034271,"Bournemouth, Christchurch and Poole 038E",NHS Dorset Integrated Care Board,2979.52,20.35,12.85,6.43,1473.7,744.34,197.06,91.04,40.7,50.34,41.77,37.48,27.85,28.92,48.2,47.12,39.63,25.7,46.05
E01015286,"Bournemouth, Christchurch and Poole 038A",NHS Dorset Integrated Care Board,2154.85,83.54,62.12,40.7,46.05,107.1,179.93,186.35,164.93,131.73,121.02,122.09,127.45,141.37,133.88,185.28,127.45,91.04,102.82
E01015288,"Bournemouth, Christchurch and Poole 041A",NHS Dorset Integrated Care Board,2183.77,127.45,144.58,107.1,87.82,267.75,270.96,229.19,200.28,134.95,136.02,113.53,93.18,87.82,54.62,61.05,40.7,16.06,10.71
E01015344,"Bournemouth, Christchurch and Poole 028A",NHS Dorset Integrated Care Board,1999.56,73.9,95.32,107.1,98.53,95.32,108.17,94.25,113.53,139.23,117.81,130.66,147.8,148.87,137.09,130.66,116.74,62.12,82.47
E01015328,"Bournemouth, Christchurch and Poole 038B",NHS Dorset Integrated Care Board,2109.87,99.6,97.46,69.61,61.05,182.07,203.49,219.55,191.71,143.51,121.02,111.38,111.38,102.82,128.52,89.96,63.19,52.48,61.05
E01015389,"Bournemouth, Christchurch and Poole 029D",NHS Dorset Integrated Care Board,1539.03,51.41,59.98,63.19,58.9,79.25,81.4,130.66,111.38,115.67,92.11,126.38,117.81,89.96,100.67,102.82,66.4,43.91,47.12
E01015294,"Bournemouth, Christchurch and Poole 025C",NHS Dorset Integrated Care Board,2276.95,130.66,158.51,139.23,139.23,168.15,218.48,245.26,200.28,200.28,171.36,146.73,133.88,76.04,49.27,40.7,21.42,25.7,11.78
E01015327,"Bournemouth, Christchurch and Poole 025D",NHS Dorset Integrated Care Board,2276.95,139.23,134.95,133.88,122.09,278.46,197.06,208.84,232.41,154.22,145.66,134.95,111.38,95.32,52.48,56.76,36.41,22.49,20.35
E01015345,"Bournemouth, Christchurch and Poole 027C",NHS Dorset Integrated Care Board,2035.97,86.75,83.54,91.04,130.66,337.36,166.0,159.58,145.66,131.73,122.09,126.38,124.24,100.67,55.69,48.2,35.34,41.77,49.27
E01015326,"Bournemouth, Christchurch and Poole 027A",NHS Dorset Integrated Care Board,2079.88,107.1,89.96,96.39,134.95,200.28,185.28,206.7,166.0,176.72,134.95,132.8,111.38,92.11,66.4,70.69,47.12,33.2,27.85
E01015393,"Bournemouth, Christchurch and Poole 032D",NHS Dorset Integrated Care Board,1395.51,79.25,85.68,77.11,72.83,77.11,108.17,123.16,124.24,80.32,96.39,103.89,84.61,72.83,73.9,57.83,36.41,20.35,21.42
E01015392,"Bournemouth, Christchurch and Poole 032C",NHS Dorset Integrated Care Board,1581.87,88.89,86.75,82.47,56.76,61.05,110.31,122.09,116.74,130.66,88.89,132.8,104.96,101.74,86.75,82.47,52.48,34.27,41.77
E01015438,"Bournemouth, Christchurch and Poole 023A",NHS Dorset Integrated Care Board,1697.54,115.67,108.17,84.61,77.11,62.12,86.75,143.51,126.38,122.09,102.82,136.02,123.16,101.74,88.89,86.75,56.76,34.27,40.7
E01015447,"Bournemouth, Christchurch and Poole 030B",NHS Dorset Integrated Care Board,1842.12,65.33,83.54,121.02,96.39,63.19,83.54,81.4,100.67,126.38,119.95,142.44,140.3,129.59,99.6,121.02,103.89,67.47,96.39
E01015451,"Bournemouth, Christchurch and Poole 034E",NHS Dorset Integrated Care Board,1688.97,73.9,87.82,91.04,59.98,81.4,71.76,91.04,101.74,76.04,121.02,118.88,131.73,118.88,107.1,128.52,103.89,73.9,50.34
E01015449,"Bournemouth, Christchurch and Poole 030C",NHS Dorset Integrated Care Board,1905.31,104.96,132.8,109.24,96.39,129.59,131.73,118.88,126.38,131.73,131.73,159.58,127.45,119.95,69.61,69.61,55.69,49.27,40.7
E01015385,"Bournemouth, Christchurch and Poole 022F",NHS Dorset Integrated Care Board,1918.16,122.09,123.16,103.89,81.4,101.74,106.03,117.81,113.53,106.03,101.74,142.44,118.88,121.02,116.74,112.46,99.6,84.61,44.98
E01015439,"Bournemouth, Christchurch and Poole 023B",NHS Dorset Integrated Care Board,1967.43,118.88,132.8,123.16,117.81,99.6,130.66,147.8,152.08,141.37,154.22,149.94,132.8,99.6,78.18,76.04,50.34,33.2,28.92
E01015444,"Bournemouth, Christchurch and Poole 023F",NHS Dorset Integrated Care Board,1853.9,102.82,104.96,91.04,96.39,81.4,152.08,155.29,127.45,134.95,127.45,137.09,144.58,96.39,77.11,77.11,73.9,41.77,32.13
E01015440,"Bournemouth, Christchurch and Poole 030A",NHS Dorset Integrated Care Board,2264.09,139.23,124.24,134.95,111.38,94.25,142.44,184.21,146.73,163.86,157.44,183.14,149.94,122.09,99.6,98.53,92.11,65.33,54.62
E01015276,"Bournemouth, Christchurch and Poole 035D",NHS Dorset Integrated Care Board,1916.02,133.88,162.79,113.53,111.38,100.67,108.17,154.22,164.93,167.08,129.59,145.66,110.31,85.68,81.4,57.83,39.63,22.49,26.78
E01015361,"Bournemouth, Christchurch and Poole 026C",NHS Dorset Integrated Care Board,1492.97,86.75,107.1,102.82,89.96,65.33,72.83,93.18,116.74,131.73,108.17,129.59,108.17,71.76,61.05,53.55,46.05,24.63,23.56
E01015362,"Bournemouth, Christchurch and Poole 026D",NHS Dorset Integrated Care Board,1256.28,71.76,84.61,87.82,80.32,86.75,55.69,66.4,81.4,80.32,95.32,103.89,129.59,80.32,50.34,43.91,21.42,21.42,14.99
E01015292,"Bournemouth, Christchurch and Poole 025A",NHS Dorset Integrated Care Board,2025.26,126.38,154.22,121.02,113.53,188.5,136.02,157.44,183.14,161.72,138.16,136.02,115.67,95.32,72.83,58.9,26.78,24.63,14.99
E01015318,"Bournemouth, Christchurch and Poole 020C",NHS Dorset Integrated Care Board,1888.17,113.53,131.73,107.1,98.53,114.6,107.1,141.37,145.66,158.51,147.8,110.31,130.66,86.75,77.11,81.4,57.83,43.91,34.27
E01015317,"Bournemouth, Christchurch and Poole 026B",NHS Dorset Integrated Care Board,1795.0,100.67,113.53,97.46,99.6,63.19,73.9,107.1,122.09,157.44,125.31,153.15,121.02,108.17,99.6,104.96,61.05,47.12,39.63
E01015314,"Bournemouth, Christchurch and Poole 020A",NHS Dorset Integrated Care Board,1666.48,65.33,106.03,106.03,99.6,63.19,58.9,62.12,104.96,129.59,114.6,131.73,118.88,117.81,100.67,103.89,82.47,48.2,52.48
E01015315,"Bournemouth, Christchurch and Poole 020B",NHS Dorset Integrated Care Board,2033.83,83.54,142.44,145.66,111.38,56.76,58.9,70.69,137.09,138.16,127.45,153.15,164.93,127.45,137.09,166.0,93.18,61.05,58.9
E01015329,"Bournemouth, Christchurch and Poole 025E",NHS Dorset Integrated Care Board,1807.85,111.38,100.67,100.67,88.89,177.79,148.87,149.94,151.01,137.09,117.81,122.09,112.46,69.61,73.9,61.05,43.91,24.63,16.06
E01015316,"Bournemouth, Christchurch and Poole 026A",NHS Dorset Integrated Care Board,1770.36,64.26,100.67,96.39,94.25,72.83,66.4,68.54,102.82,106.03,132.8,121.02,127.45,126.38,115.67,138.16,97.46,67.47,71.76
E01015331,"Bournemouth, Christchurch and Poole 027B",NHS Dorset Integrated Care Board,2581.11,194.92,159.58,140.3,118.88,255.97,246.33,251.68,285.96,198.14,154.22,126.38,104.96,93.18,79.25,59.98,38.56,31.06,41.77
E01015346,"Bournemouth, Christchurch and Poole 028B",NHS Dorset Integrated Care Board,1735.02,72.83,97.46,89.96,65.33,235.62,113.53,110.31,111.38,104.96,116.74,111.38,113.53,114.6,67.47,70.69,57.83,34.27,47.12
E01015348,"Bournemouth, Christchurch and Poole 028C",NHS Dorset Integrated Care Board,1987.78,48.2,83.54,94.25,89.96,229.19,113.53,92.11,98.53,106.03,109.24,109.24,133.88,124.24,123.16,147.8,114.6,76.04,94.25
E01015388,"Bournemouth, Christchurch and Poole 029C",NHS Dorset Integrated Care Board,1581.87,65.33,71.76,88.89,191.71,198.14,69.61,57.83,76.04,95.32,80.32,94.25,117.81,83.54,74.97,78.18,57.83,38.56,41.77
E01015387,"Bournemouth, Christchurch and Poole 029B",NHS Dorset Integrated Care Board,1631.13,98.53,103.89,74.97,67.47,61.05,84.61,111.38,125.31,116.74,82.47,118.88,99.6,104.96,108.17,95.32,79.25,57.83,40.7
E01015376,"Bournemouth, Christchurch and Poole 027D",NHS Dorset Integrated Care Board,1973.85,85.68,121.02,69.61,128.52,557.99,134.95,145.66,122.09,108.17,101.74,94.25,73.9,55.69,58.9,44.98,25.7,24.63,20.35
E01015330,"Bournemouth, Christchurch and Poole 017B",NHS Dorset Integrated Care Board,2025.26,96.39,127.45,138.16,112.46,81.4,95.32,92.11,136.02,136.02,168.15,146.73,131.73,119.95,97.46,113.53,86.75,59.98,85.68
E01015375,"Bournemouth, Christchurch and Poole 015D",NHS Dorset Integrated Care Board,2286.58,88.89,102.82,93.18,158.51,741.13,178.86,130.66,145.66,139.23,95.32,94.25,71.76,68.54,51.41,40.7,32.13,28.92,24.63
E01015373,"Bournemouth, Christchurch and Poole 017D",NHS Dorset Integrated Care Board,1881.75,86.75,128.52,92.11,104.96,302.02,142.44,155.29,152.08,140.3,119.95,123.16,108.17,80.32,49.27,48.2,21.42,14.99,11.78
E01015378,"Bournemouth, Christchurch and Poole 017E",NHS Dorset Integrated Care Board,1952.43,89.96,134.95,128.52,137.09,350.22,112.46,125.31,124.24,134.95,133.88,104.96,89.96,80.32,73.9,63.19,26.78,21.42,20.35
E01015382,"Bournemouth, Christchurch and Poole 022C",NHS Dorset Integrated Care Board,2098.09,179.93,171.36,136.02,98.53,112.46,185.28,204.56,171.36,127.45,142.44,136.02,121.02,115.67,62.12,53.55,32.13,34.27,13.92
E01015384,"Bournemouth, Christchurch and Poole 022E",NHS Dorset Integrated Care Board,1760.72,109.24,162.79,190.64,168.15,129.59,86.75,129.59,132.8,127.45,108.17,124.24,114.6,59.98,33.2,34.27,18.21,19.28,11.78
E01015442,"Bournemouth, Christchurch and Poole 023D",NHS Dorset Integrated Care Board,2183.77,138.16,157.44,162.79,118.88,121.02,138.16,164.93,147.8,128.52,133.88,132.8,134.95,112.46,99.6,103.89,89.96,48.2,50.34
E01015408,"Bournemouth, Christchurch and Poole 016B",NHS Dorset Integrated Care Board,1876.39,124.24,131.73,142.44,99.6,51.41,84.61,163.86,155.29,129.59,108.17,113.53,88.89,92.11,82.47,95.32,100.67,63.19,49.27
E01015443,"Bournemouth, Christchurch and Poole 023E",NHS Dorset Integrated Care Board,2120.58,123.16,127.45,115.67,98.53,132.8,145.66,175.64,187.42,129.59,118.88,140.3,149.94,82.47,98.53,109.24,82.47,61.05,41.77
E01015383,"Bournemouth, Christchurch and Poole 022D",NHS Dorset Integrated Care Board,1581.87,47.12,48.2,47.12,49.27,123.16,71.76,77.11,78.18,74.97,84.61,109.24,104.96,124.24,132.8,127.45,100.67,82.47,98.53
