LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01019006,Cornwall 065D,11004.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019006,Cornwall 065D,E02003947,Cornwall 065,E06000052,Cornwall
E01018883,Cornwall 071B,21756.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018883,Cornwall 071B,E02003928,Cornwall 071,E06000052,Cornwall
E01018882,Cornwall 071A,28617.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018882,Cornwall 071A,E02003928,Cornwall 071,E06000052,Cornwall
E01019004,Cornwall 070D,3228.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019004,Cornwall 070D,E02003951,Cornwall 070,E06000052,Cornwall
E01018905,Cornwall 072C,12231.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018905,Cornwall 072C,E02003929,Cornwall 072,E06000052,Cornwall
E01018884,Cornwall 071C,25473.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018884,Cornwall 071C,E02003928,Cornwall 071,E06000052,Cornwall
E01018862,Cornwall 072B,11239.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018862,Cornwall 072B,E02003929,Cornwall 072,E06000052,Cornwall
E01018861,Cornwall 072A,9872.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018861,Cornwall 072A,E02003929,Cornwall 072,E06000052,Cornwall
E01018879,Cornwall 066A,20297.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018879,Cornwall 066A,E02003927,Cornwall 066,E06000052,Cornwall
E01019003,Cornwall 070C,18733.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019003,Cornwall 070C,E02003951,Cornwall 070,E06000052,Cornwall
E01019000,Cornwall 070A,9826.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019000,Cornwall 070A,E02003951,Cornwall 070,E06000052,Cornwall
E01018880,Cornwall 066B,12414.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018880,Cornwall 066B,E02003927,Cornwall 066,E06000052,Cornwall
E01019001,Cornwall 068D,7869.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019001,Cornwall 068D,E02003949,Cornwall 068,E06000052,Cornwall
E01018990,Cornwall 061D,9695.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018990,Cornwall 061D,E02003946,Cornwall 061,E06000052,Cornwall
E01018975,Cornwall 061A,14544.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018975,Cornwall 061A,E02003946,Cornwall 061,E06000052,Cornwall
E01018999,Cornwall 068C,3874.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018999,Cornwall 068C,E02003949,Cornwall 068,E06000052,Cornwall
E01018995,Cornwall 068A,2447.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018995,Cornwall 068A,E02003949,Cornwall 068,E06000052,Cornwall
E01018994,Cornwall 067C,10153.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018994,Cornwall 067C,E02003948,Cornwall 067,E06000052,Cornwall
E01018813,Cornwall 064C,20826.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018813,Cornwall 064C,E02003917,Cornwall 064,E06000052,Cornwall
E01018998,Cornwall 068B,8062.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018998,Cornwall 068B,E02003949,Cornwall 068,E06000052,Cornwall
E01018976,Cornwall 067A,14563.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018976,Cornwall 067A,E02003948,Cornwall 067,E06000052,Cornwall
E01018996,Cornwall 067D,4768.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018996,Cornwall 067D,E02003948,Cornwall 067,E06000052,Cornwall
E01018977,Cornwall 067B,5782.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018977,Cornwall 067B,E02003948,Cornwall 067,E06000052,Cornwall
E01018993,Cornwall 069B,8018.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018993,Cornwall 069B,E02003950,Cornwall 069,E06000052,Cornwall
E01018997,Cornwall 067E,884.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018997,Cornwall 067E,E02003948,Cornwall 067,E06000052,Cornwall
E01018900,Cornwall 066D,15255.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018900,Cornwall 066D,E02003927,Cornwall 066,E06000052,Cornwall
E01018811,Cornwall 064A,24857.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018811,Cornwall 064A,E02003917,Cornwall 064,E06000052,Cornwall
E01018805,Cornwall 063C,25327.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018805,Cornwall 063C,E02003916,Cornwall 063,E06000052,Cornwall
E01018812,Cornwall 064B,13456.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018812,Cornwall 064B,E02003917,Cornwall 064,E06000052,Cornwall
E01019007,Cornwall 061E,10203.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019007,Cornwall 061E,E02003946,Cornwall 061,E06000052,Cornwall
E01018803,Cornwall 063A,22542.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018803,Cornwall 063A,E02003916,Cornwall 063,E06000052,Cornwall
E01018988,Cornwall 065A,11550.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018988,Cornwall 065A,E02003947,Cornwall 065,E06000052,Cornwall
E01018806,Cornwall 063D,23704.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018806,Cornwall 063D,E02003916,Cornwall 063,E06000052,Cornwall
E01018814,Cornwall 064D,20394.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018814,Cornwall 064D,E02003917,Cornwall 064,E06000052,Cornwall
E01018804,Cornwall 063B,17591.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018804,Cornwall 063B,E02003916,Cornwall 063,E06000052,Cornwall
E01018840,Cornwall 062C,15512.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018840,Cornwall 062C,E02003915,Cornwall 062,E06000052,Cornwall
E01018859,Cornwall 064E,26096.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018859,Cornwall 064E,E02003917,Cornwall 064,E06000052,Cornwall
E01018864,Cornwall 059B,13150.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018864,Cornwall 059B,E02003926,Cornwall 059,E06000052,Cornwall
E01018838,Cornwall 062A,7857.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018838,Cornwall 062A,E02003915,Cornwall 062,E06000052,Cornwall
E01018899,Cornwall 066C,24202.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018899,Cornwall 066C,E02003927,Cornwall 066,E06000052,Cornwall
E01018839,Cornwall 062B,16008.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018839,Cornwall 062B,E02003915,Cornwall 062,E06000052,Cornwall
E01018860,Cornwall 062E,6185.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018860,Cornwall 062E,E02003915,Cornwall 062,E06000052,Cornwall
E01018841,Cornwall 062D,3527.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018841,Cornwall 062D,E02003915,Cornwall 062,E06000052,Cornwall
E01018922,Cornwall 059D,11975.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018922,Cornwall 059D,E02003926,Cornwall 059,E06000052,Cornwall
E01018834,Cornwall 060A,17676.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018834,Cornwall 060A,E02003914,Cornwall 060,E06000052,Cornwall
E01018836,Cornwall 060C,5896.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018836,Cornwall 060C,E02003914,Cornwall 060,E06000052,Cornwall
E01018837,Cornwall 060D,15834.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018837,Cornwall 060D,E02003914,Cornwall 060,E06000052,Cornwall
E01018991,Cornwall 065C,8687.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018991,Cornwall 065C,E02003947,Cornwall 065,E06000052,Cornwall
E01018989,Cornwall 065B,8170.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018989,Cornwall 065B,E02003947,Cornwall 065,E06000052,Cornwall
E01018835,Cornwall 060B,18093.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018835,Cornwall 060B,E02003914,Cornwall 060,E06000052,Cornwall
E01018849,Cornwall 048D,16230.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018849,Cornwall 048D,E02003912,Cornwall 048,E06000052,Cornwall
E01018863,Cornwall 059A,12071.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018863,Cornwall 059A,E02003926,Cornwall 059,E06000052,Cornwall
E01018828,Cornwall 056B,16840.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018828,Cornwall 056B,E02003913,Cornwall 056,E06000052,Cornwall
E01018921,Cornwall 059C,16270.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018921,Cornwall 059C,E02003926,Cornwall 059,E06000052,Cornwall
E01018979,Cornwall 061B,12662.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018979,Cornwall 061B,E02003946,Cornwall 061,E06000052,Cornwall
E01018901,Cornwall 066E,20904.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018901,Cornwall 066E,E02003927,Cornwall 066,E06000052,Cornwall
E01018987,Cornwall 058C,12046.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018987,Cornwall 058C,E02003945,Cornwall 058,E06000052,Cornwall
E01034869,Cornwall 057G,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034869,Cornwall 057G,E02003944,Cornwall 057,E06000052,Cornwall
E01018983,Cornwall 057D,22261.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018983,Cornwall 057D,E02003944,Cornwall 057,E06000052,Cornwall
E01018827,Cornwall 056A,22832.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018827,Cornwall 056A,E02003913,Cornwall 056,E06000052,Cornwall
E01034868,Cornwall 057F,,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034868,Cornwall 057F,E02003944,Cornwall 057,E06000052,Cornwall
E01018985,Cornwall 058A,19312.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018985,Cornwall 058A,E02003945,Cornwall 058,E06000052,Cornwall
E01018978,Cornwall 057A,9266.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018978,Cornwall 057A,E02003944,Cornwall 057,E06000052,Cornwall
E01018872,Cornwall 055D,9858.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018872,Cornwall 055D,E02003925,Cornwall 055,E06000052,Cornwall
E01018982,Cornwall 057C,11436.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018982,Cornwall 057C,E02003944,Cornwall 057,E06000052,Cornwall
E01018981,Cornwall 057B,19705.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018981,Cornwall 057B,E02003944,Cornwall 057,E06000052,Cornwall
E01018986,Cornwall 058B,18366.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018986,Cornwall 058B,E02003945,Cornwall 058,E06000052,Cornwall
E01018873,Cornwall 055E,8198.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018873,Cornwall 055E,E02003925,Cornwall 055,E06000052,Cornwall
E01018877,Cornwall 053D,12369.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018877,Cornwall 053D,E02003924,Cornwall 053,E06000052,Cornwall
E01018816,Cornwall 047A,22282.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018816,Cornwall 047A,E02003911,Cornwall 047,E06000052,Cornwall
E01018894,Cornwall 051A,11407.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018894,Cornwall 051A,E02003922,Cornwall 051,E06000052,Cornwall
E01019011,Cornwall 054D,16773.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019011,Cornwall 054D,E02003943,Cornwall 054,E06000052,Cornwall
E01018830,Cornwall 056D,22921.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018830,Cornwall 056D,E02003913,Cornwall 056,E06000052,Cornwall
E01018871,Cornwall 055C,12701.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018871,Cornwall 055C,E02003925,Cornwall 055,E06000052,Cornwall
E01019009,Cornwall 054B,7770.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019009,Cornwall 054B,E02003943,Cornwall 054,E06000052,Cornwall
E01018869,Cornwall 055A,6618.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018869,Cornwall 055A,E02003925,Cornwall 055,E06000052,Cornwall
E01018916,Cornwall 050A,9892.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018916,Cornwall 050A,E02003921,Cornwall 050,E06000052,Cornwall
E01018870,Cornwall 055B,577.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018870,Cornwall 055B,E02003925,Cornwall 055,E06000052,Cornwall
E01019008,Cornwall 054A,8317.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019008,Cornwall 054A,E02003943,Cornwall 054,E06000052,Cornwall
E01018875,Cornwall 053B,1119.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018875,Cornwall 053B,E02003924,Cornwall 053,E06000052,Cornwall
E01018878,Cornwall 053E,1661.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018878,Cornwall 053E,E02003924,Cornwall 053,E06000052,Cornwall
E01034867,Cornwall 052F,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034867,Cornwall 052F,E02003923,Cornwall 052,E06000052,Cornwall
E01018868,Cornwall 052D,3199.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018868,Cornwall 052D,E02003923,Cornwall 052,E06000052,Cornwall
E01018917,Cornwall 050B,17655.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018917,Cornwall 050B,E02003921,Cornwall 050,E06000052,Cornwall
E01018980,Cornwall 061C,11541.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018980,Cornwall 061C,E02003946,Cornwall 061,E06000052,Cornwall
E01018850,Cornwall 048E,12331.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018850,Cornwall 048E,E02003912,Cornwall 048,E06000052,Cornwall
E01018897,Cornwall 051D,5096.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018897,Cornwall 051D,E02003922,Cornwall 051,E06000052,Cornwall
E01019010,Cornwall 054C,24536.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019010,Cornwall 054C,E02003943,Cornwall 054,E06000052,Cornwall
E01019012,Cornwall 054E,8554.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019012,Cornwall 054E,E02003943,Cornwall 054,E06000052,Cornwall
E01034866,Cornwall 052E,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034866,Cornwall 052E,E02003923,Cornwall 052,E06000052,Cornwall
E01018914,Cornwall 049C,12446.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018914,Cornwall 049C,E02003920,Cornwall 049,E06000052,Cornwall
E01018829,Cornwall 056C,10011.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018829,Cornwall 056C,E02003913,Cornwall 056,E06000052,Cornwall
E01018874,Cornwall 053A,13046.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018874,Cornwall 053A,E02003924,Cornwall 053,E06000052,Cornwall
E01018866,Cornwall 052B,11555.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018866,Cornwall 052B,E02003923,Cornwall 052,E06000052,Cornwall
E01018876,Cornwall 053C,10560.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018876,Cornwall 053C,E02003924,Cornwall 053,E06000052,Cornwall
E01018818,Cornwall 047C,21470.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018818,Cornwall 047C,E02003911,Cornwall 047,E06000052,Cornwall
E01018919,Cornwall 050D,12928.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018919,Cornwall 050D,E02003921,Cornwall 050,E06000052,Cornwall
E01018865,Cornwall 052A,4895.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018865,Cornwall 052A,E02003923,Cornwall 052,E06000052,Cornwall
E01018915,Cornwall 049D,19202.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018915,Cornwall 049D,E02003920,Cornwall 049,E06000052,Cornwall
E01018895,Cornwall 051B,9883.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018895,Cornwall 051B,E02003922,Cornwall 051,E06000052,Cornwall
E01018913,Cornwall 049B,11341.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018913,Cornwall 049B,E02003920,Cornwall 049,E06000052,Cornwall
E01018898,Cornwall 051E,2134.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018898,Cornwall 051E,E02003922,Cornwall 051,E06000052,Cornwall
E01018817,Cornwall 047B,17306.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018817,Cornwall 047B,E02003911,Cornwall 047,E06000052,Cornwall
E01018911,Cornwall 046D,5314.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018911,Cornwall 046D,E02003919,Cornwall 046,E06000052,Cornwall
E01019039,Cornwall 041B,17615.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019039,Cornwall 041B,E02003964,Cornwall 041,E06000052,Cornwall
E01018896,Cornwall 051C,13283.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018896,Cornwall 051C,E02003922,Cornwall 051,E06000052,Cornwall
E01018909,Cornwall 046B,11654.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018909,Cornwall 046B,E02003919,Cornwall 046,E06000052,Cornwall
E01018918,Cornwall 050C,11152.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018918,Cornwall 050C,E02003921,Cornwall 050,E06000052,Cornwall
E01018912,Cornwall 049A,18098.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018912,Cornwall 049A,E02003920,Cornwall 049,E06000052,Cornwall
E01018910,Cornwall 046C,1072.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018910,Cornwall 046C,E02003919,Cornwall 046,E06000052,Cornwall
E01018890,Cornwall 045B,13717.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018890,Cornwall 045B,E02003918,Cornwall 045,E06000052,Cornwall
E01018891,Cornwall 045C,10543.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018891,Cornwall 045C,E02003918,Cornwall 045,E06000052,Cornwall
E01018889,Cornwall 045A,22281.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018889,Cornwall 045A,E02003918,Cornwall 045,E06000052,Cornwall
E01018908,Cornwall 046A,12494.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018908,Cornwall 046A,E02003919,Cornwall 046,E06000052,Cornwall
E01018807,Cornwall 044A,18766.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018807,Cornwall 044A,E02003910,Cornwall 044,E06000052,Cornwall
E01018893,Cornwall 045E,6949.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018893,Cornwall 045E,E02003918,Cornwall 045,E06000052,Cornwall
E01018854,Cornwall 042D,5833.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018854,Cornwall 042D,E02003908,Cornwall 042,E06000052,Cornwall
E01019038,Cornwall 041A,10956.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01019038,Cornwall 041A,E02003964,Cornwall 041,E06000052,Cornwall
E01018808,Cornwall 044B,19436.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018808,Cornwall 044B,E02003910,Cornwall 044,E06000052,Cornwall
E01034863,Cornwall 043H,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034863,Cornwall 043H,E02003909,Cornwall 043,E06000052,Cornwall
E01018846,Cornwall 048B,10978.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018846,Cornwall 048B,E02003912,Cornwall 048,E06000052,Cornwall
E01018822,Cornwall 043B,26413.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018822,Cornwall 043B,E02003909,Cornwall 043,E06000052,Cornwall
E01034865,Cornwall 044F,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034865,Cornwall 044F,E02003910,Cornwall 044,E06000052,Cornwall
E01018810,Cornwall 044D,23413.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018810,Cornwall 044D,E02003910,Cornwall 044,E06000052,Cornwall
E01018856,Cornwall 043D,10228.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018856,Cornwall 043D,E02003909,Cornwall 043,E06000052,Cornwall
E01034864,Cornwall 044E,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034864,Cornwall 044E,E02003910,Cornwall 044,E06000052,Cornwall
E01018819,Cornwall 043A,20905.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018819,Cornwall 043A,E02003909,Cornwall 043,E06000052,Cornwall
E01018853,Cornwall 042C,17102.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018853,Cornwall 042C,E02003908,Cornwall 042,E06000052,Cornwall
E01018823,Cornwall 042A,22381.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018823,Cornwall 042A,E02003908,Cornwall 042,E06000052,Cornwall
E01034862,Cornwall 043G,,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01034862,Cornwall 043G,E02003909,Cornwall 043,E06000052,Cornwall
E01018820,Cornwall 047D,13320.0,Cornwall,Rural,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018820,Cornwall 047D,E02003911,Cornwall 047,E06000052,Cornwall
E01018858,Cornwall 043F,20009.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018858,Cornwall 043F,E02003909,Cornwall 043,E06000052,Cornwall
E01018857,Cornwall 043E,5178.0,Cornwall,Urban,NHS Cornwall and the Isles of Scilly Integrated Care Board,E01018857,Cornwall 043E,E02003909,Cornwall 043,E06000052,Cornwall
