lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01034274,"Bournemouth, Christchurch and Poole 038H",NHS Dorset Integrated Care Board,1593.18,45.49,32.35,25.27,58.63,324.5,295.18,234.53,138.49,86.94,58.63,77.84,48.52,41.45,50.54,25.27,20.22,11.12,18.2
E01034278,"Bournemouth, Christchurch and Poole 041F",NHS Dorset Integrated Care Board,2031.91,49.53,37.4,28.31,386.16,553.97,195.1,174.89,112.21,87.95,60.65,58.63,56.61,46.5,43.47,59.64,31.34,16.17,33.36
E01015291,"Bournemouth, Christchurch and Poole 041D",NHS Dorset Integrated Care Board,1912.62,62.68,47.51,36.39,46.5,108.17,140.52,152.65,142.54,131.42,73.8,81.88,110.19,122.32,126.36,134.45,139.5,118.28,137.48
E01015371,"Bournemouth, Christchurch and Poole 040A",NHS Dorset Integrated Care Board,1386.95,63.69,42.46,24.26,31.34,101.09,144.56,152.65,120.3,136.47,88.96,106.14,88.96,99.07,59.64,39.43,38.41,27.29,22.24
E01015458,"Bournemouth, Christchurch and Poole 043A",NHS Dorset Integrated Care Board,1568.92,52.57,62.68,119.29,91.99,42.46,27.29,43.47,61.66,104.12,124.34,120.3,119.29,106.14,107.16,128.38,116.25,68.74,72.78
E01015452,"Bournemouth, Christchurch and Poole 047A",NHS Dorset Integrated Care Board,2117.84,90.98,128.38,121.31,96.04,71.77,90.98,99.07,113.22,137.48,142.54,162.75,141.53,139.5,108.17,122.32,125.35,97.05,129.4
E01015464,"Bournemouth, Christchurch and Poole 043F",NHS Dorset Integrated Care Board,1652.82,70.76,87.95,81.88,81.88,48.52,54.59,52.57,76.83,104.12,130.41,161.74,153.66,123.33,113.22,117.26,89.97,60.65,43.47
E01015402,"Bournemouth, Christchurch and Poole 048A",NHS Dorset Integrated Care Board,1853.99,55.6,61.66,64.7,74.81,78.85,95.02,95.02,93.0,88.96,104.12,131.42,133.44,114.23,122.32,146.58,110.19,68.74,215.32
E01034281,"Bournemouth, Christchurch and Poole 044G",NHS Dorset Integrated Care Board,1180.73,47.51,31.34,19.21,26.28,60.65,88.96,102.1,63.69,43.47,41.45,44.48,50.54,39.43,69.75,95.02,90.98,101.09,164.78
E01015463,"Bournemouth, Christchurch and Poole 043E",NHS Dorset Integrated Care Board,1672.03,50.54,111.2,90.98,60.65,52.57,99.07,71.77,111.2,117.26,128.38,146.58,141.53,115.24,106.14,112.21,65.71,46.5,44.48
E01015453,"Bournemouth, Christchurch and Poole 047B",NHS Dorset Integrated Care Board,1952.05,108.17,95.02,87.95,60.65,78.85,129.4,160.73,147.59,153.66,117.26,141.53,142.54,100.08,103.11,116.25,87.95,59.64,61.66
E01015466,"Bournemouth, Christchurch and Poole 044B",NHS Dorset Integrated Care Board,1798.39,71.77,79.86,85.93,79.86,87.95,107.16,129.4,89.97,127.37,105.13,119.29,132.43,114.23,91.99,112.21,88.96,84.92,89.97
E01015462,"Bournemouth, Christchurch and Poole 043D",NHS Dorset Integrated Care Board,1708.42,87.95,102.1,121.31,115.24,88.96,93.0,118.28,128.38,133.44,144.56,148.6,141.53,81.88,72.78,58.63,36.39,15.16,20.22
E01015454,"Bournemouth, Christchurch and Poole 047C",NHS Dorset Integrated Care Board,2101.66,127.37,126.36,98.06,73.8,117.26,148.6,192.07,183.98,155.68,125.35,123.33,150.62,93.0,80.87,82.89,82.89,54.59,84.92
E01033285,"Bournemouth, Christchurch and Poole 038D",NHS Dorset Integrated Care Board,1351.57,60.65,46.5,38.41,52.57,161.74,214.31,175.9,152.65,120.3,77.84,61.66,42.46,34.37,34.37,29.32,27.29,12.13,9.1
E01015372,"Bournemouth, Christchurch and Poole 040B",NHS Dorset Integrated Care Board,2054.15,75.82,63.69,41.45,31.34,96.04,191.06,177.92,175.9,128.38,99.07,77.84,90.98,85.93,100.08,130.41,137.48,123.33,227.45
E01034277,"Bournemouth, Christchurch and Poole 041E",NHS Dorset Integrated Care Board,2467.61,55.6,43.47,29.32,822.87,569.14,194.09,179.94,127.37,96.04,70.76,59.64,43.47,51.56,29.32,25.27,33.36,17.19,19.21
E01033242,"Bournemouth, Christchurch and Poole 038C",NHS Dorset Integrated Care Board,1031.12,42.46,35.38,22.24,15.16,62.68,152.65,128.38,106.14,94.01,63.69,65.71,52.57,36.39,39.43,27.29,22.24,22.24,42.46
E01034273,"Bournemouth, Christchurch and Poole 038G",NHS Dorset Integrated Care Board,1243.41,42.46,27.29,25.27,39.43,200.16,295.18,167.81,102.1,79.86,52.57,51.56,41.45,34.37,12.13,23.25,19.21,10.11,19.21
E01015290,"Bournemouth, Christchurch and Poole 041C",NHS Dorset Integrated Care Board,2826.48,95.02,83.9,42.46,439.74,533.76,265.87,257.78,191.06,169.83,133.44,107.16,99.07,76.83,77.84,73.8,57.62,40.44,80.87
E01033286,"Bournemouth, Christchurch and Poole 040C",NHS Dorset Integrated Care Board,1146.36,49.53,48.52,29.32,28.31,79.86,112.21,126.36,116.25,78.85,75.82,68.74,57.62,52.57,55.6,41.45,53.58,38.41,33.36
E01034272,"Bournemouth, Christchurch and Poole 038F",NHS Dorset Integrated Care Board,1279.8,56.61,30.33,21.23,232.51,120.3,115.24,145.57,109.18,82.89,54.59,45.49,65.71,55.6,36.39,36.39,36.39,16.17,19.21
E01015289,"Bournemouth, Christchurch and Poole 041B",NHS Dorset Integrated Care Board,2023.82,106.14,84.92,62.68,41.45,183.98,205.21,221.39,214.31,159.72,107.16,106.14,114.23,85.93,77.84,81.88,65.71,45.49,59.64
E01033288,"Bournemouth, Christchurch and Poole 040D",NHS Dorset Integrated Care Board,1198.93,54.59,24.26,16.17,25.27,70.76,111.2,123.33,115.24,77.84,73.8,73.8,74.81,59.64,72.78,72.78,57.62,34.37,60.65
E01033283,"Bournemouth, Christchurch and Poole 037E",NHS Dorset Integrated Care Board,1211.06,50.54,34.37,26.28,17.19,65.71,89.97,103.11,128.38,91.99,59.64,74.81,78.85,74.81,70.76,69.75,50.54,43.47,80.87
E01015297,"Bournemouth, Christchurch and Poole 036B",NHS Dorset Integrated Care Board,1520.39,35.38,74.81,53.58,55.6,42.46,59.64,79.86,83.9,95.02,106.14,97.05,91.99,96.04,81.88,116.25,96.04,75.82,178.93
E01015366,"Bournemouth, Christchurch and Poole 036E",NHS Dorset Integrated Care Board,1824.67,44.48,42.46,53.58,63.69,100.08,116.25,117.26,118.28,107.16,93.0,126.36,136.47,113.22,126.36,154.67,93.0,104.12,114.23
E01033241,"Bournemouth, Christchurch and Poole 037D",NHS Dorset Integrated Care Board,1109.97,50.54,33.36,22.24,15.16,84.92,109.18,121.31,105.13,88.96,67.73,88.96,72.78,43.47,49.53,50.54,41.45,30.33,34.37
E01015272,"Bournemouth, Christchurch and Poole 035A",NHS Dorset Integrated Care Board,1894.43,69.75,97.05,102.1,107.16,76.83,102.1,83.9,111.2,123.33,109.18,113.22,138.49,129.4,127.37,127.37,102.1,66.72,107.16
E01015280,"Bournemouth, Christchurch and Poole 037B",NHS Dorset Integrated Care Board,2166.36,142.54,112.21,99.07,52.57,135.46,210.27,233.52,235.54,187.02,167.81,136.47,122.32,98.06,81.88,59.64,30.33,29.32,32.35
E01015279,"Bournemouth, Christchurch and Poole 037A",NHS Dorset Integrated Care Board,1948.0,94.01,93.0,82.89,58.63,160.73,194.09,221.39,209.26,142.54,159.72,140.52,127.37,89.97,56.61,45.49,24.26,17.19,30.33
E01034276,"Bournemouth, Christchurch and Poole 037G",NHS Dorset Integrated Care Board,1092.78,51.56,57.62,37.4,39.43,115.24,119.29,121.31,90.98,103.11,72.78,79.86,81.88,37.4,33.36,28.31,14.15,8.09,1.01
E01015365,"Bournemouth, Christchurch and Poole 036D",NHS Dorset Integrated Care Board,1646.76,72.78,76.83,99.07,54.59,127.37,118.28,127.37,132.43,126.36,110.19,123.33,140.52,89.97,78.85,70.76,41.45,30.33,26.28
E01015300,"Bournemouth, Christchurch and Poole 039E",NHS Dorset Integrated Care Board,1618.45,62.68,90.98,90.98,93.0,56.61,65.71,66.72,104.12,91.99,120.3,131.42,109.18,91.99,117.26,119.29,86.94,58.63,60.65
E01034275,"Bournemouth, Christchurch and Poole 037F",NHS Dorset Integrated Care Board,1120.08,72.78,40.44,48.52,28.31,63.69,86.94,117.26,118.28,99.07,97.05,94.01,74.81,62.68,48.52,35.38,19.21,8.09,5.05
E01015274,"Bournemouth, Christchurch and Poole 036A",NHS Dorset Integrated Care Board,1903.52,94.01,94.01,87.95,73.8,122.32,117.26,116.25,149.61,152.65,151.64,144.56,149.61,103.11,96.04,77.84,61.66,50.54,60.65
E01015275,"Bournemouth, Christchurch and Poole 035C",NHS Dorset Integrated Care Board,1692.25,64.7,84.92,93.0,60.65,159.72,125.35,133.44,122.32,127.37,110.19,115.24,109.18,104.12,84.92,81.88,49.53,28.31,37.4
E01015364,"Bournemouth, Christchurch and Poole 036C",NHS Dorset Integrated Care Board,1709.43,71.77,109.18,104.12,81.88,68.74,42.46,86.94,101.09,135.46,123.33,106.14,132.43,113.22,113.22,146.58,69.75,50.54,52.57
E01015281,"Bournemouth, Christchurch and Poole 037C",NHS Dorset Integrated Care Board,1842.87,86.94,98.06,96.04,93.0,118.28,122.32,177.92,161.74,152.65,152.65,123.33,146.58,108.17,79.86,56.61,34.37,15.16,19.21
E01015277,"Bournemouth, Christchurch and Poole 035E",NHS Dorset Integrated Care Board,2031.91,146.58,127.37,129.4,102.1,142.54,132.43,153.66,216.33,167.81,140.52,124.34,125.35,96.04,69.75,65.71,47.51,24.26,20.22
E01015273,"Bournemouth, Christchurch and Poole 035B",NHS Dorset Integrated Care Board,2189.61,130.41,125.35,120.3,123.33,168.82,194.09,172.86,182.97,171.85,164.78,143.55,143.55,114.23,63.69,84.92,36.39,26.28,22.24
E01015363,"Bournemouth, Christchurch and Poole 026E",NHS Dorset Integrated Care Board,1726.62,107.16,130.41,126.36,84.92,67.73,102.1,120.3,133.44,181.96,154.67,126.36,94.01,82.89,64.7,60.65,36.39,34.37,18.2
E01015299,"Bournemouth, Christchurch and Poole 039D",NHS Dorset Integrated Care Board,1819.62,72.78,129.4,99.07,69.75,71.77,65.71,86.94,117.26,131.42,141.53,111.2,104.12,127.37,111.2,107.16,98.06,69.75,105.13
E01015293,"Bournemouth, Christchurch and Poole 025B",NHS Dorset Integrated Care Board,1628.56,100.08,100.08,107.16,89.97,117.26,145.57,131.42,132.43,129.4,103.11,122.32,118.28,58.63,51.56,45.49,36.39,19.21,20.22
E01015461,"Bournemouth, Christchurch and Poole 043C",NHS Dorset Integrated Care Board,1670.01,97.05,89.97,105.13,78.85,105.13,137.48,155.68,126.36,119.29,132.43,123.33,104.12,77.84,62.68,51.56,33.36,28.31,41.45
E01015386,"Bournemouth, Christchurch and Poole 029A",NHS Dorset Integrated Care Board,1694.27,88.96,109.18,66.72,63.69,91.99,140.52,134.45,139.5,111.2,104.12,116.25,121.31,99.07,81.88,77.84,65.71,36.39,45.49
E01015460,"Bournemouth, Christchurch and Poole 043B",NHS Dorset Integrated Care Board,1881.28,121.31,140.52,144.56,105.13,96.04,142.54,138.49,172.86,149.61,158.71,124.34,93.0,81.88,43.47,65.71,34.37,36.39,32.35
E01015456,"Bournemouth, Christchurch and Poole 030D",NHS Dorset Integrated Care Board,1838.83,79.86,84.92,117.26,90.98,86.94,129.4,116.25,113.22,95.02,122.32,150.62,134.45,104.12,104.12,101.09,55.6,77.84,74.81
E01015457,"Bournemouth, Christchurch and Poole 030E",NHS Dorset Integrated Care Board,1890.38,80.87,73.8,97.05,73.8,71.77,113.22,124.34,101.09,120.3,137.48,127.37,133.44,108.17,124.34,150.62,106.14,74.81,71.77
E01015445,"Bournemouth, Christchurch and Poole 034A",NHS Dorset Integrated Care Board,1925.76,80.87,86.94,115.24,98.06,88.96,94.01,93.0,115.24,114.23,135.46,142.54,164.78,134.45,127.37,130.41,85.93,63.69,54.59
E01015390,"Bournemouth, Christchurch and Poole 032A",NHS Dorset Integrated Care Board,1726.62,109.18,121.31,100.08,70.76,87.95,114.23,163.77,158.71,136.47,99.07,131.42,110.19,86.94,71.77,56.61,50.54,28.31,29.32
E01015441,"Bournemouth, Christchurch and Poole 023C",NHS Dorset Integrated Care Board,2005.63,135.46,89.97,107.16,85.93,118.28,137.48,160.73,164.78,101.09,126.36,159.72,136.47,117.26,91.99,93.0,88.96,46.5,44.48
E01015394,"Bournemouth, Christchurch and Poole 032E",NHS Dorset Integrated Care Board,1669.0,87.95,108.17,107.16,82.89,69.75,109.18,105.13,122.32,143.55,120.3,129.4,128.38,93.0,78.85,66.72,54.59,38.41,23.25
E01015391,"Bournemouth, Christchurch and Poole 032B",NHS Dorset Integrated Care Board,1471.87,85.93,70.76,73.8,62.68,62.68,61.66,116.25,95.02,114.23,109.18,103.11,117.26,94.01,73.8,93.0,55.6,46.5,36.39
E01034271,"Bournemouth, Christchurch and Poole 038E",NHS Dorset Integrated Care Board,2812.32,19.21,12.13,6.07,1391.0,702.58,186.01,85.93,38.41,47.51,39.43,35.38,26.28,27.29,45.49,44.48,37.4,24.26,43.47
E01015286,"Bournemouth, Christchurch and Poole 038A",NHS Dorset Integrated Care Board,2033.93,78.85,58.63,38.41,43.47,101.09,169.83,175.9,155.68,124.34,114.23,115.24,120.3,133.44,126.36,174.89,120.3,85.93,97.05
E01015288,"Bournemouth, Christchurch and Poole 041A",NHS Dorset Integrated Care Board,2061.23,120.3,136.47,101.09,82.89,252.72,255.76,216.33,189.04,127.37,128.38,107.16,87.95,82.89,51.56,57.62,38.41,15.16,10.11
E01015344,"Bournemouth, Christchurch and Poole 028A",NHS Dorset Integrated Care Board,1887.35,69.75,89.97,101.09,93.0,89.97,102.1,88.96,107.16,131.42,111.2,123.33,139.5,140.52,129.4,123.33,110.19,58.63,77.84
E01015328,"Bournemouth, Christchurch and Poole 038B",NHS Dorset Integrated Care Board,1991.47,94.01,91.99,65.71,57.62,171.85,192.07,207.23,180.95,135.46,114.23,105.13,105.13,97.05,121.31,84.92,59.64,49.53,57.62
E01015389,"Bournemouth, Christchurch and Poole 029D",NHS Dorset Integrated Care Board,1452.66,48.52,56.61,59.64,55.6,74.81,76.83,123.33,105.13,109.18,86.94,119.29,111.2,84.92,95.02,97.05,62.68,41.45,44.48
E01015294,"Bournemouth, Christchurch and Poole 025C",NHS Dorset Integrated Care Board,2149.17,123.33,149.61,131.42,131.42,158.71,206.22,231.5,189.04,189.04,161.74,138.49,126.36,71.77,46.5,38.41,20.22,24.26,11.12
E01015327,"Bournemouth, Christchurch and Poole 025D",NHS Dorset Integrated Care Board,2149.17,131.42,127.37,126.36,115.24,262.83,186.01,197.13,219.37,145.57,137.48,127.37,105.13,89.97,49.53,53.58,34.37,21.23,19.21
E01015345,"Bournemouth, Christchurch and Poole 027C",NHS Dorset Integrated Care Board,1921.72,81.88,78.85,85.93,123.33,318.43,156.69,150.62,137.48,124.34,115.24,119.29,117.26,95.02,52.57,45.49,33.36,39.43,46.5
E01015326,"Bournemouth, Christchurch and Poole 027A",NHS Dorset Integrated Care Board,1963.17,101.09,84.92,90.98,127.37,189.04,174.89,195.1,156.69,166.8,127.37,125.35,105.13,86.94,62.68,66.72,44.48,31.34,26.28
E01015393,"Bournemouth, Christchurch and Poole 032D",NHS Dorset Integrated Care Board,1317.2,74.81,80.87,72.78,68.74,72.78,102.1,116.25,117.26,75.82,90.98,98.06,79.86,68.74,69.75,54.59,34.37,19.21,20.22
E01015392,"Bournemouth, Christchurch and Poole 032C",NHS Dorset Integrated Care Board,1493.1,83.9,81.88,77.84,53.58,57.62,104.12,115.24,110.19,123.33,83.9,125.35,99.07,96.04,81.88,77.84,49.53,32.35,39.43
E01015438,"Bournemouth, Christchurch and Poole 023A",NHS Dorset Integrated Care Board,1602.28,109.18,102.1,79.86,72.78,58.63,81.88,135.46,119.29,115.24,97.05,128.38,116.25,96.04,83.9,81.88,53.58,32.35,38.41
E01015447,"Bournemouth, Christchurch and Poole 030B",NHS Dorset Integrated Care Board,1738.75,61.66,78.85,114.23,90.98,59.64,78.85,76.83,95.02,119.29,113.22,134.45,132.43,122.32,94.01,114.23,98.06,63.69,90.98
E01015451,"Bournemouth, Christchurch and Poole 034E",NHS Dorset Integrated Care Board,1594.19,69.75,82.89,85.93,56.61,76.83,67.73,85.93,96.04,71.77,114.23,112.21,124.34,112.21,101.09,121.31,98.06,69.75,47.51
E01015449,"Bournemouth, Christchurch and Poole 030C",NHS Dorset Integrated Care Board,1798.39,99.07,125.35,103.11,90.98,122.32,124.34,112.21,119.29,124.34,124.34,150.62,120.3,113.22,65.71,65.71,52.57,46.5,38.41
E01015385,"Bournemouth, Christchurch and Poole 022F",NHS Dorset Integrated Care Board,1810.52,115.24,116.25,98.06,76.83,96.04,100.08,111.2,107.16,100.08,96.04,134.45,112.21,114.23,110.19,106.14,94.01,79.86,42.46
E01015439,"Bournemouth, Christchurch and Poole 023B",NHS Dorset Integrated Care Board,1857.02,112.21,125.35,116.25,111.2,94.01,123.33,139.5,143.55,133.44,145.57,141.53,125.35,94.01,73.8,71.77,47.51,31.34,27.29
E01015444,"Bournemouth, Christchurch and Poole 023F",NHS Dorset Integrated Care Board,1749.87,97.05,99.07,85.93,90.98,76.83,143.55,146.58,120.3,127.37,120.3,129.4,136.47,90.98,72.78,72.78,69.75,39.43,30.33
E01015440,"Bournemouth, Christchurch and Poole 030A",NHS Dorset Integrated Care Board,2137.04,131.42,117.26,127.37,105.13,88.96,134.45,173.87,138.49,154.67,148.6,172.86,141.53,115.24,94.01,93.0,86.94,61.66,51.56
E01015276,"Bournemouth, Christchurch and Poole 035D",NHS Dorset Integrated Care Board,1808.5,126.36,153.66,107.16,105.13,95.02,102.1,145.57,155.68,157.7,122.32,137.48,104.12,80.87,76.83,54.59,37.4,21.23,25.27
E01015361,"Bournemouth, Christchurch and Poole 026C",NHS Dorset Integrated Care Board,1409.19,81.88,101.09,97.05,84.92,61.66,68.74,87.95,110.19,124.34,102.1,122.32,102.1,67.73,57.62,50.54,43.47,23.25,22.24
E01015362,"Bournemouth, Christchurch and Poole 026D",NHS Dorset Integrated Care Board,1185.79,67.73,79.86,82.89,75.82,81.88,52.57,62.68,76.83,75.82,89.97,98.06,122.32,75.82,47.51,41.45,20.22,20.22,14.15
E01015292,"Bournemouth, Christchurch and Poole 025A",NHS Dorset Integrated Care Board,1911.61,119.29,145.57,114.23,107.16,177.92,128.38,148.6,172.86,152.65,130.41,128.38,109.18,89.97,68.74,55.6,25.27,23.25,14.15
E01015318,"Bournemouth, Christchurch and Poole 020C",NHS Dorset Integrated Care Board,1782.22,107.16,124.34,101.09,93.0,108.17,101.09,133.44,137.48,149.61,139.5,104.12,123.33,81.88,72.78,76.83,54.59,41.45,32.35
E01015317,"Bournemouth, Christchurch and Poole 026B",NHS Dorset Integrated Care Board,1694.27,95.02,107.16,91.99,94.01,59.64,69.75,101.09,115.24,148.6,118.28,144.56,114.23,102.1,94.01,99.07,57.62,44.48,37.4
E01015314,"Bournemouth, Christchurch and Poole 020A",NHS Dorset Integrated Care Board,1572.96,61.66,100.08,100.08,94.01,59.64,55.6,58.63,99.07,122.32,108.17,124.34,112.21,111.2,95.02,98.06,77.84,45.49,49.53
E01015315,"Bournemouth, Christchurch and Poole 020B",NHS Dorset Integrated Care Board,1919.7,78.85,134.45,137.48,105.13,53.58,55.6,66.72,129.4,130.41,120.3,144.56,155.68,120.3,129.4,156.69,87.95,57.62,55.6
E01015329,"Bournemouth, Christchurch and Poole 025E",NHS Dorset Integrated Care Board,1706.4,105.13,95.02,95.02,83.9,167.81,140.52,141.53,142.54,129.4,111.2,115.24,106.14,65.71,69.75,57.62,41.45,23.25,15.16
E01015316,"Bournemouth, Christchurch and Poole 026A",NHS Dorset Integrated Care Board,1671.02,60.65,95.02,90.98,88.96,68.74,62.68,64.7,97.05,100.08,125.35,114.23,120.3,119.29,109.18,130.41,91.99,63.69,67.73
E01015331,"Bournemouth, Christchurch and Poole 027B",NHS Dorset Integrated Care Board,2436.27,183.98,150.62,132.43,112.21,241.61,232.51,237.56,269.91,187.02,145.57,119.29,99.07,87.95,74.81,56.61,36.39,29.32,39.43
E01015346,"Bournemouth, Christchurch and Poole 028B",NHS Dorset Integrated Care Board,1637.66,68.74,91.99,84.92,61.66,222.4,107.16,104.12,105.13,99.07,110.19,105.13,107.16,108.17,63.69,66.72,54.59,32.35,44.48
E01015348,"Bournemouth, Christchurch and Poole 028C",NHS Dorset Integrated Care Board,1876.23,45.49,78.85,88.96,84.92,216.33,107.16,86.94,93.0,100.08,103.11,103.11,126.36,117.26,116.25,139.5,108.17,71.77,88.96
E01015388,"Bournemouth, Christchurch and Poole 029C",NHS Dorset Integrated Care Board,1493.1,61.66,67.73,83.9,180.95,187.02,65.71,54.59,71.77,89.97,75.82,88.96,111.2,78.85,70.76,73.8,54.59,36.39,39.43
E01015387,"Bournemouth, Christchurch and Poole 029B",NHS Dorset Integrated Care Board,1539.6,93.0,98.06,70.76,63.69,57.62,79.86,105.13,118.28,110.19,77.84,112.21,94.01,99.07,102.1,89.97,74.81,54.59,38.41
E01015376,"Bournemouth, Christchurch and Poole 027D",NHS Dorset Integrated Care Board,1863.09,80.87,114.23,65.71,121.31,526.68,127.37,137.48,115.24,102.1,96.04,88.96,69.75,52.57,55.6,42.46,24.26,23.25,19.21
E01015330,"Bournemouth, Christchurch and Poole 017B",NHS Dorset Integrated Care Board,1911.61,90.98,120.3,130.41,106.14,76.83,89.97,86.94,128.38,128.38,158.71,138.49,124.34,113.22,91.99,107.16,81.88,56.61,80.87
E01015375,"Bournemouth, Christchurch and Poole 015D",NHS Dorset Integrated Care Board,2158.27,83.9,97.05,87.95,149.61,699.54,168.82,123.33,137.48,131.42,89.97,88.96,67.73,64.7,48.52,38.41,30.33,27.29,23.25
E01015373,"Bournemouth, Christchurch and Poole 017D",NHS Dorset Integrated Care Board,1776.15,81.88,121.31,86.94,99.07,285.07,134.45,146.58,143.55,132.43,113.22,116.25,102.1,75.82,46.5,45.49,20.22,14.15,11.12
E01015378,"Bournemouth, Christchurch and Poole 017E",NHS Dorset Integrated Care Board,1842.87,84.92,127.37,121.31,129.4,330.56,106.14,118.28,117.26,127.37,126.36,99.07,84.92,75.82,69.75,59.64,25.27,20.22,19.21
E01015382,"Bournemouth, Christchurch and Poole 022C",NHS Dorset Integrated Care Board,1980.35,169.83,161.74,128.38,93.0,106.14,174.89,193.08,161.74,120.3,134.45,128.38,114.23,109.18,58.63,50.54,30.33,32.35,13.14
E01015384,"Bournemouth, Christchurch and Poole 022E",NHS Dorset Integrated Care Board,1661.92,103.11,153.66,179.94,158.71,122.32,81.88,122.32,125.35,120.3,102.1,117.26,108.17,56.61,31.34,32.35,17.19,18.2,11.12
E01015442,"Bournemouth, Christchurch and Poole 023D",NHS Dorset Integrated Care Board,2061.23,130.41,148.6,153.66,112.21,114.23,130.41,155.68,139.5,121.31,126.36,125.35,127.37,106.14,94.01,98.06,84.92,45.49,47.51
E01015408,"Bournemouth, Christchurch and Poole 016B",NHS Dorset Integrated Care Board,1771.1,117.26,124.34,134.45,94.01,48.52,79.86,154.67,146.58,122.32,102.1,107.16,83.9,86.94,77.84,89.97,95.02,59.64,46.5
E01015443,"Bournemouth, Christchurch and Poole 023E",NHS Dorset Integrated Care Board,2001.58,116.25,120.3,109.18,93.0,125.35,137.48,165.79,176.91,122.32,112.21,132.43,141.53,77.84,93.0,103.11,77.84,57.62,39.43
E01015383,"Bournemouth, Christchurch and Poole 022D",NHS Dorset Integrated Care Board,1493.1,44.48,45.49,44.48,46.5,116.25,67.73,72.78,73.8,70.76,79.86,103.11,99.07,117.26,125.35,120.3,95.02,77.84,93.0
