lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01034281,"Bournemouth, Christchurch and Poole 044G",NHS Dorset Integrated Care Board,1171.15,47.13,31.08,19.05,26.07,60.16,88.24,101.27,63.17,43.12,41.11,44.12,50.14,39.11,69.19,94.25,90.24,100.27,163.44
E01015463,"Bournemouth, Christchurch and Poole 043E",NHS Dorset Integrated Care Board,1658.47,50.14,110.3,90.24,60.16,52.14,98.26,71.19,110.3,116.31,127.34,145.39,140.38,114.31,105.28,111.3,65.18,46.12,44.12
E01015453,"Bournemouth, Christchurch and Poole 047B",NHS Dorset Integrated Care Board,1936.21,107.29,94.25,87.23,60.16,78.21,128.35,159.43,146.39,152.41,116.31,140.38,141.38,99.27,102.28,115.31,87.23,59.16,61.16
E01015466,"Bournemouth, Christchurch and Poole 044B",NHS Dorset Integrated Care Board,1783.8,71.19,79.21,85.23,79.21,87.23,106.29,128.35,89.24,126.34,104.28,118.32,131.35,113.31,91.25,111.3,88.24,84.23,89.24
E01015462,"Bournemouth, Christchurch and Poole 043D",NHS Dorset Integrated Care Board,1694.56,87.23,101.27,120.32,114.31,88.24,92.25,117.32,127.34,132.36,143.39,147.4,140.38,81.22,72.19,58.16,36.1,15.04,20.05
E01015454,"Bournemouth, Christchurch and Poole 047C",NHS Dorset Integrated Care Board,2084.61,126.34,125.34,97.26,73.2,116.31,147.4,190.51,182.49,154.42,124.33,122.33,149.4,92.25,80.22,82.22,82.22,54.15,84.23
E01033285,"Bournemouth, Christchurch and Poole 038D",NHS Dorset Integrated Care Board,1340.61,60.16,46.12,38.1,52.14,160.43,212.57,174.47,151.41,119.32,77.21,61.16,42.11,34.09,34.09,29.08,27.07,12.03,9.02
E01015372,"Bournemouth, Christchurch and Poole 040B",NHS Dorset Integrated Care Board,2037.49,75.2,63.17,41.11,31.08,95.26,189.51,176.48,174.47,127.34,98.26,77.21,90.24,85.23,99.27,129.35,136.37,122.33,225.61
E01034277,"Bournemouth, Christchurch and Poole 041E",NHS Dorset Integrated Care Board,2447.59,55.15,43.12,29.08,816.2,564.52,192.52,178.48,126.34,95.26,70.19,59.16,43.12,51.14,29.08,25.07,33.09,17.05,19.05
E01033242,"Bournemouth, Christchurch and Poole 038C",NHS Dorset Integrated Care Board,1022.75,42.11,35.09,22.06,15.04,62.17,151.41,127.34,105.28,93.25,63.17,65.18,52.14,36.1,39.11,27.07,22.06,22.06,42.11
E01034273,"Bournemouth, Christchurch and Poole 038G",NHS Dorset Integrated Care Board,1233.32,42.11,27.07,25.07,39.11,198.53,292.79,166.45,101.27,79.21,52.14,51.14,41.11,34.09,12.03,23.06,19.05,10.03,19.05
E01015290,"Bournemouth, Christchurch and Poole 041C",NHS Dorset Integrated Care Board,2803.55,94.25,83.22,42.11,436.17,529.43,263.71,255.69,189.51,168.45,132.36,106.29,98.26,76.21,77.21,73.2,57.15,40.11,80.22
E01033286,"Bournemouth, Christchurch and Poole 040C",NHS Dorset Integrated Care Board,1137.06,49.13,48.13,29.08,28.08,79.21,111.3,125.34,115.31,78.21,75.2,68.18,57.15,52.14,55.15,41.11,53.14,38.1,33.09
E01034272,"Bournemouth, Christchurch and Poole 038F",NHS Dorset Integrated Care Board,1269.42,56.15,30.08,21.06,230.62,119.32,114.31,144.39,108.29,82.22,54.15,45.12,65.18,55.15,36.1,36.1,36.1,16.04,19.05
E01015289,"Bournemouth, Christchurch and Poole 041B",NHS Dorset Integrated Care Board,2007.41,105.28,84.23,62.17,41.11,182.49,203.55,219.59,212.57,158.43,106.29,105.28,113.31,85.23,77.21,81.22,65.18,45.12,59.16
E01033288,"Bournemouth, Christchurch and Poole 040D",NHS Dorset Integrated Care Board,1189.2,54.15,24.06,16.04,25.07,70.19,110.3,122.33,114.31,77.21,73.2,73.2,74.2,59.16,72.19,72.19,57.15,34.09,60.16
E01033283,"Bournemouth, Christchurch and Poole 037E",NHS Dorset Integrated Care Board,1201.23,50.14,34.09,26.07,17.05,65.18,89.24,102.28,127.34,91.25,59.16,74.2,78.21,74.2,70.19,69.19,50.14,43.12,80.22
E01015297,"Bournemouth, Christchurch and Poole 036B",NHS Dorset Integrated Care Board,1508.06,35.09,74.2,53.14,55.15,42.11,59.16,79.21,83.22,94.25,105.28,96.26,91.25,95.26,81.22,115.31,95.26,75.2,177.48
E01015366,"Bournemouth, Christchurch and Poole 036E",NHS Dorset Integrated Care Board,1809.87,44.12,42.11,53.14,63.17,99.27,115.31,116.31,117.32,106.29,92.25,125.34,135.36,112.3,125.34,153.41,92.25,103.28,113.31
E01033241,"Bournemouth, Christchurch and Poole 037D",NHS Dorset Integrated Care Board,1100.96,50.14,33.09,22.06,15.04,84.23,108.29,120.32,104.28,88.24,67.18,88.24,72.19,43.12,49.13,50.14,41.11,30.08,34.09
E01015272,"Bournemouth, Christchurch and Poole 035A",NHS Dorset Integrated Care Board,1879.06,69.19,96.26,101.27,106.29,76.21,101.27,83.22,110.3,122.33,108.29,112.3,137.37,128.35,126.34,126.34,101.27,66.18,106.29
E01015280,"Bournemouth, Christchurch and Poole 037B",NHS Dorset Integrated Care Board,2148.79,141.38,111.3,98.26,52.14,134.36,208.56,231.62,233.63,185.5,166.45,135.36,121.33,97.26,81.22,59.16,30.08,29.08,32.09
E01015279,"Bournemouth, Christchurch and Poole 037A",NHS Dorset Integrated Care Board,1932.2,93.25,92.25,82.22,58.16,159.43,192.52,219.59,207.56,141.38,158.43,139.38,126.34,89.24,56.15,45.12,24.06,17.05,30.08
E01034276,"Bournemouth, Christchurch and Poole 037G",NHS Dorset Integrated Care Board,1083.92,51.14,57.15,37.1,39.11,114.31,118.32,120.32,90.24,102.28,72.19,79.21,81.22,37.1,33.09,28.08,14.04,8.02,1.0
E01015365,"Bournemouth, Christchurch and Poole 036D",NHS Dorset Integrated Care Board,1633.4,72.19,76.21,98.26,54.15,126.34,117.32,126.34,131.35,125.34,109.29,122.33,139.38,89.24,78.21,70.19,41.11,30.08,26.07
E01015300,"Bournemouth, Christchurch and Poole 039E",NHS Dorset Integrated Care Board,1605.32,62.17,90.24,90.24,92.25,56.15,65.18,66.18,103.28,91.25,119.32,130.35,108.29,91.25,116.31,118.32,86.23,58.16,60.16
E01034275,"Bournemouth, Christchurch and Poole 037F",NHS Dorset Integrated Care Board,1110.99,72.19,40.11,48.13,28.08,63.17,86.23,116.31,117.32,98.26,96.26,93.25,74.2,62.17,48.13,35.09,19.05,8.02,5.01
E01015274,"Bournemouth, Christchurch and Poole 036A",NHS Dorset Integrated Care Board,1888.08,93.25,93.25,87.23,73.2,121.33,116.31,115.31,148.4,151.41,150.4,143.39,148.4,102.28,95.26,77.21,61.16,50.14,60.16
E01015275,"Bournemouth, Christchurch and Poole 035C",NHS Dorset Integrated Care Board,1678.52,64.17,84.23,92.25,60.16,158.43,124.33,132.36,121.33,126.34,109.29,114.31,108.29,103.28,84.23,81.22,49.13,28.08,37.1
E01015364,"Bournemouth, Christchurch and Poole 036C",NHS Dorset Integrated Care Board,1695.57,71.19,108.29,103.28,81.22,68.18,42.11,86.23,100.27,134.36,122.33,105.28,131.35,112.3,112.3,145.39,69.19,50.14,52.14
E01015281,"Bournemouth, Christchurch and Poole 037C",NHS Dorset Integrated Care Board,1827.92,86.23,97.26,95.26,92.25,117.32,121.33,176.48,160.43,151.41,151.41,122.33,145.39,107.29,79.21,56.15,34.09,15.04,19.05
E01015277,"Bournemouth, Christchurch and Poole 035E",NHS Dorset Integrated Care Board,2015.43,145.39,126.34,128.35,101.27,141.38,131.35,152.41,214.58,166.45,139.38,123.33,124.33,95.26,69.19,65.18,47.13,24.06,20.05
E01015273,"Bournemouth, Christchurch and Poole 035B",NHS Dorset Integrated Care Board,2171.85,129.35,124.33,119.32,122.33,167.45,192.52,171.46,181.49,170.46,163.44,142.38,142.38,113.31,63.17,84.23,36.1,26.07,22.06
E01015363,"Bournemouth, Christchurch and Poole 026E",NHS Dorset Integrated Care Board,1712.61,106.29,129.35,125.34,84.23,67.18,101.27,119.32,132.36,180.49,153.41,125.34,93.25,82.22,64.17,60.16,36.1,34.09,18.05
E01015299,"Bournemouth, Christchurch and Poole 039D",NHS Dorset Integrated Care Board,1804.86,72.19,128.35,98.26,69.19,71.19,65.18,86.23,116.31,130.35,140.38,110.3,103.28,126.34,110.3,106.29,97.26,69.19,104.28
E01015293,"Bournemouth, Christchurch and Poole 025B",NHS Dorset Integrated Care Board,1615.35,99.27,99.27,106.29,89.24,116.31,144.39,130.35,131.35,128.35,102.28,121.33,117.32,58.16,51.14,45.12,36.1,19.05,20.05
E01015461,"Bournemouth, Christchurch and Poole 043C",NHS Dorset Integrated Care Board,1656.46,96.26,89.24,104.28,78.21,104.28,136.37,154.42,125.34,118.32,131.35,122.33,103.28,77.21,62.17,51.14,33.09,28.08,41.11
E01015386,"Bournemouth, Christchurch and Poole 029A",NHS Dorset Integrated Care Board,1680.53,88.24,108.29,66.18,63.17,91.25,139.38,133.36,138.37,110.3,103.28,115.31,120.32,98.26,81.22,77.21,65.18,36.1,45.12
E01015460,"Bournemouth, Christchurch and Poole 043B",NHS Dorset Integrated Care Board,1866.02,120.32,139.38,143.39,104.28,95.26,141.38,137.37,171.46,148.4,157.42,123.33,92.25,81.22,43.12,65.18,34.09,36.1,32.09
E01015456,"Bournemouth, Christchurch and Poole 030D",NHS Dorset Integrated Care Board,1823.91,79.21,84.23,116.31,90.24,86.23,128.35,115.31,112.3,94.25,121.33,149.4,133.36,103.28,103.28,100.27,55.15,77.21,74.2
E01015457,"Bournemouth, Christchurch and Poole 030E",NHS Dorset Integrated Care Board,1875.05,80.22,73.2,96.26,73.2,71.19,112.3,123.33,100.27,119.32,136.37,126.34,132.36,107.29,123.33,149.4,105.28,74.2,71.19
E01015445,"Bournemouth, Christchurch and Poole 034A",NHS Dorset Integrated Care Board,1910.14,80.22,86.23,114.31,97.26,88.24,93.25,92.25,114.31,113.31,134.36,141.38,163.44,133.36,126.34,129.35,85.23,63.17,54.15
E01015390,"Bournemouth, Christchurch and Poole 032A",NHS Dorset Integrated Care Board,1712.61,108.29,120.32,99.27,70.19,87.23,113.31,162.44,157.42,135.36,98.26,130.35,109.29,86.23,71.19,56.15,50.14,28.08,29.08
E01015441,"Bournemouth, Christchurch and Poole 023C",NHS Dorset Integrated Care Board,1989.36,134.36,89.24,106.29,85.23,117.32,136.37,159.43,163.44,100.27,125.34,158.43,135.36,116.31,91.25,92.25,88.24,46.12,44.12
E01015394,"Bournemouth, Christchurch and Poole 032E",NHS Dorset Integrated Care Board,1655.46,87.23,107.29,106.29,82.22,69.19,108.29,104.28,121.33,142.38,119.32,128.35,127.34,92.25,78.21,66.18,54.15,38.1,23.06
E01015391,"Bournemouth, Christchurch and Poole 032B",NHS Dorset Integrated Care Board,1459.93,85.23,70.19,73.2,62.17,62.17,61.16,115.31,94.25,113.31,108.29,102.28,116.31,93.25,73.2,92.25,55.15,46.12,36.1
E01034271,"Bournemouth, Christchurch and Poole 038E",NHS Dorset Integrated Care Board,2789.51,19.05,12.03,6.02,1379.72,696.88,184.5,85.23,38.1,47.13,39.11,35.09,26.07,27.07,45.12,44.12,37.1,24.06,43.12
E01015286,"Bournemouth, Christchurch and Poole 038A",NHS Dorset Integrated Care Board,2017.43,78.21,58.16,38.1,43.12,100.27,168.45,174.47,154.42,123.33,113.31,114.31,119.32,132.36,125.34,173.47,119.32,85.23,96.26
E01015288,"Bournemouth, Christchurch and Poole 041A",NHS Dorset Integrated Care Board,2044.51,119.32,135.36,100.27,82.22,250.68,253.68,214.58,187.5,126.34,127.34,106.29,87.23,82.22,51.14,57.15,38.1,15.04,10.03
E01015344,"Bournemouth, Christchurch and Poole 028A",NHS Dorset Integrated Care Board,1872.04,69.19,89.24,100.27,92.25,89.24,101.27,88.24,106.29,130.35,110.3,122.33,138.37,139.38,128.35,122.33,109.29,58.16,77.21
E01015328,"Bournemouth, Christchurch and Poole 038B",NHS Dorset Integrated Care Board,1975.32,93.25,91.25,65.18,57.15,170.46,190.51,205.55,179.48,134.36,113.31,104.28,104.28,96.26,120.32,84.23,59.16,49.13,57.15
E01015389,"Bournemouth, Christchurch and Poole 029D",NHS Dorset Integrated Care Board,1440.88,48.13,56.15,59.16,55.15,74.2,76.21,122.33,104.28,108.29,86.23,118.32,110.3,84.23,94.25,96.26,62.17,41.11,44.12
E01015294,"Bournemouth, Christchurch and Poole 025C",NHS Dorset Integrated Care Board,2131.74,122.33,148.4,130.35,130.35,157.42,204.55,229.62,187.5,187.5,160.43,137.37,125.34,71.19,46.12,38.1,20.05,24.06,11.03
E01015327,"Bournemouth, Christchurch and Poole 025D",NHS Dorset Integrated Care Board,2131.74,130.35,126.34,125.34,114.31,260.7,184.5,195.53,217.59,144.39,136.37,126.34,104.28,89.24,49.13,53.14,34.09,21.06,19.05
E01015345,"Bournemouth, Christchurch and Poole 027C",NHS Dorset Integrated Care Board,1906.13,81.22,78.21,85.23,122.33,315.85,155.42,149.4,136.37,123.33,114.31,118.32,116.31,94.25,52.14,45.12,33.09,39.11,46.12
E01015326,"Bournemouth, Christchurch and Poole 027A",NHS Dorset Integrated Care Board,1947.24,100.27,84.23,90.24,126.34,187.5,173.47,193.52,155.42,165.45,126.34,124.33,104.28,86.23,62.17,66.18,44.12,31.08,26.07
E01015393,"Bournemouth, Christchurch and Poole 032D",NHS Dorset Integrated Care Board,1306.52,74.2,80.22,72.19,68.18,72.19,101.27,115.31,116.31,75.2,90.24,97.26,79.21,68.18,69.19,54.15,34.09,19.05,20.05
E01015392,"Bournemouth, Christchurch and Poole 032C",NHS Dorset Integrated Care Board,1480.99,83.22,81.22,77.21,53.14,57.15,103.28,114.31,109.29,122.33,83.22,124.33,98.26,95.26,81.22,77.21,49.13,32.09,39.11
E01015438,"Bournemouth, Christchurch and Poole 023A",NHS Dorset Integrated Care Board,1589.28,108.29,101.27,79.21,72.19,58.16,81.22,134.36,118.32,114.31,96.26,127.34,115.31,95.26,83.22,81.22,53.14,32.09,38.1
E01015447,"Bournemouth, Christchurch and Poole 030B",NHS Dorset Integrated Care Board,1724.64,61.16,78.21,113.31,90.24,59.16,78.21,76.21,94.25,118.32,112.3,133.36,131.35,121.33,93.25,113.31,97.26,63.17,90.24
E01015451,"Bournemouth, Christchurch and Poole 034E",NHS Dorset Integrated Care Board,1581.26,69.19,82.22,85.23,56.15,76.21,67.18,85.23,95.26,71.19,113.31,111.3,123.33,111.3,100.27,120.32,97.26,69.19,47.13
E01015449,"Bournemouth, Christchurch and Poole 030C",NHS Dorset Integrated Care Board,1783.8,98.26,124.33,102.28,90.24,121.33,123.33,111.3,118.32,123.33,123.33,149.4,119.32,112.3,65.18,65.18,52.14,46.12,38.1
E01015385,"Bournemouth, Christchurch and Poole 022F",NHS Dorset Integrated Care Board,1795.84,114.31,115.31,97.26,76.21,95.26,99.27,110.3,106.29,99.27,95.26,133.36,111.3,113.31,109.29,105.28,93.25,79.21,42.11
E01015439,"Bournemouth, Christchurch and Poole 023B",NHS Dorset Integrated Care Board,1841.96,111.3,124.33,115.31,110.3,93.25,122.33,138.37,142.38,132.36,144.39,140.38,124.33,93.25,73.2,71.19,47.13,31.08,27.07
E01015444,"Bournemouth, Christchurch and Poole 023F",NHS Dorset Integrated Care Board,1735.67,96.26,98.26,85.23,90.24,76.21,142.38,145.39,119.32,126.34,119.32,128.35,135.36,90.24,72.19,72.19,69.19,39.11,30.08
E01015440,"Bournemouth, Christchurch and Poole 030A",NHS Dorset Integrated Care Board,2119.71,130.35,116.31,126.34,104.28,88.24,133.36,172.46,137.37,153.41,147.4,171.46,140.38,114.31,93.25,92.25,86.23,61.16,51.14
E01015276,"Bournemouth, Christchurch and Poole 035D",NHS Dorset Integrated Care Board,1793.83,125.34,152.41,106.29,104.28,94.25,101.27,144.39,154.42,156.42,121.33,136.37,103.28,80.22,76.21,54.15,37.1,21.06,25.07
E01015361,"Bournemouth, Christchurch and Poole 026C",NHS Dorset Integrated Care Board,1397.76,81.22,100.27,96.26,84.23,61.16,68.18,87.23,109.29,123.33,101.27,121.33,101.27,67.18,57.15,50.14,43.12,23.06,22.06
E01015362,"Bournemouth, Christchurch and Poole 026D",NHS Dorset Integrated Care Board,1176.17,67.18,79.21,82.22,75.2,81.22,52.14,62.17,76.21,75.2,89.24,97.26,121.33,75.2,47.13,41.11,20.05,20.05,14.04
E01015292,"Bournemouth, Christchurch and Poole 025A",NHS Dorset Integrated Care Board,1896.11,118.32,144.39,113.31,106.29,176.48,127.34,147.4,171.46,151.41,129.35,127.34,108.29,89.24,68.18,55.15,25.07,23.06,14.04
E01015318,"Bournemouth, Christchurch and Poole 020C",NHS Dorset Integrated Care Board,1767.76,106.29,123.33,100.27,92.25,107.29,100.27,132.36,136.37,148.4,138.37,103.28,122.33,81.22,72.19,76.21,54.15,41.11,32.09
E01015317,"Bournemouth, Christchurch and Poole 026B",NHS Dorset Integrated Care Board,1680.53,94.25,106.29,91.25,93.25,59.16,69.19,100.27,114.31,147.4,117.32,143.39,113.31,101.27,93.25,98.26,57.15,44.12,37.1
E01015314,"Bournemouth, Christchurch and Poole 020A",NHS Dorset Integrated Care Board,1560.2,61.16,99.27,99.27,93.25,59.16,55.15,58.16,98.26,121.33,107.29,123.33,111.3,110.3,94.25,97.26,77.21,45.12,49.13
E01015315,"Bournemouth, Christchurch and Poole 020B",NHS Dorset Integrated Care Board,1904.13,78.21,133.36,136.37,104.28,53.14,55.15,66.18,128.35,129.35,119.32,143.39,154.42,119.32,128.35,155.42,87.23,57.15,55.15
E01015329,"Bournemouth, Christchurch and Poole 025E",NHS Dorset Integrated Care Board,1692.56,104.28,94.25,94.25,83.22,166.45,139.38,140.38,141.38,128.35,110.3,114.31,105.28,65.18,69.19,57.15,41.11,23.06,15.04
E01015316,"Bournemouth, Christchurch and Poole 026A",NHS Dorset Integrated Care Board,1657.46,60.16,94.25,90.24,88.24,68.18,62.17,64.17,96.26,99.27,124.33,113.31,119.32,118.32,108.29,129.35,91.25,63.17,67.18
E01015331,"Bournemouth, Christchurch and Poole 027B",NHS Dorset Integrated Care Board,2416.51,182.49,149.4,131.35,111.3,239.65,230.62,235.63,267.72,185.5,144.39,118.32,98.26,87.23,74.2,56.15,36.1,29.08,39.11
E01015346,"Bournemouth, Christchurch and Poole 028B",NHS Dorset Integrated Care Board,1624.37,68.18,91.25,84.23,61.16,220.59,106.29,103.28,104.28,98.26,109.29,104.28,106.29,107.29,63.17,66.18,54.15,32.09,44.12
E01015348,"Bournemouth, Christchurch and Poole 028C",NHS Dorset Integrated Care Board,1861.01,45.12,78.21,88.24,84.23,214.58,106.29,86.23,92.25,99.27,102.28,102.28,125.34,116.31,115.31,138.37,107.29,71.19,88.24
E01015388,"Bournemouth, Christchurch and Poole 029C",NHS Dorset Integrated Care Board,1480.99,61.16,67.18,83.22,179.48,185.5,65.18,54.15,71.19,89.24,75.2,88.24,110.3,78.21,70.19,73.2,54.15,36.1,39.11
E01015387,"Bournemouth, Christchurch and Poole 029B",NHS Dorset Integrated Care Board,1527.11,92.25,97.26,70.19,63.17,57.15,79.21,104.28,117.32,109.29,77.21,111.3,93.25,98.26,101.27,89.24,74.2,54.15,38.1
E01015376,"Bournemouth, Christchurch and Poole 027D",NHS Dorset Integrated Care Board,1847.98,80.22,113.31,65.18,120.32,522.41,126.34,136.37,114.31,101.27,95.26,88.24,69.19,52.14,55.15,42.11,24.06,23.06,19.05
E01015330,"Bournemouth, Christchurch and Poole 017B",NHS Dorset Integrated Care Board,1896.11,90.24,119.32,129.35,105.28,76.21,89.24,86.23,127.34,127.34,157.42,137.37,123.33,112.3,91.25,106.29,81.22,56.15,80.22
E01015375,"Bournemouth, Christchurch and Poole 015D",NHS Dorset Integrated Care Board,2140.76,83.22,96.26,87.23,148.4,693.87,167.45,122.33,136.37,130.35,89.24,88.24,67.18,64.17,48.13,38.1,30.08,27.07,23.06
E01015373,"Bournemouth, Christchurch and Poole 017D",NHS Dorset Integrated Care Board,1761.74,81.22,120.32,86.23,98.26,282.76,133.36,145.39,142.38,131.35,112.3,115.31,101.27,75.2,46.12,45.12,20.05,14.04,11.03
E01015378,"Bournemouth, Christchurch and Poole 017E",NHS Dorset Integrated Care Board,1827.92,84.23,126.34,120.32,128.35,327.88,105.28,117.32,116.31,126.34,125.34,98.26,84.23,75.2,69.19,59.16,25.07,20.05,19.05
E01015382,"Bournemouth, Christchurch and Poole 022C",NHS Dorset Integrated Care Board,1964.29,168.45,160.43,127.34,92.25,105.28,173.47,191.52,160.43,119.32,133.36,127.34,113.31,108.29,58.16,50.14,30.08,32.09,13.04
E01015384,"Bournemouth, Christchurch and Poole 022E",NHS Dorset Integrated Care Board,1648.44,102.28,152.41,178.48,157.42,121.33,81.22,121.33,124.33,119.32,101.27,116.31,107.29,56.15,31.08,32.09,17.05,18.05,11.03
E01015442,"Bournemouth, Christchurch and Poole 023D",NHS Dorset Integrated Care Board,2044.51,129.35,147.4,152.41,111.3,113.31,129.35,154.42,138.37,120.32,125.34,124.33,126.34,105.28,93.25,97.26,84.23,45.12,47.13
E01015408,"Bournemouth, Christchurch and Poole 016B",NHS Dorset Integrated Care Board,1756.73,116.31,123.33,133.36,93.25,48.13,79.21,153.41,145.39,121.33,101.27,106.29,83.22,86.23,77.21,89.24,94.25,59.16,46.12
E01015443,"Bournemouth, Christchurch and Poole 023E",NHS Dorset Integrated Care Board,1985.35,115.31,119.32,108.29,92.25,124.33,136.37,164.44,175.47,121.33,111.3,131.35,140.38,77.21,92.25,102.28,77.21,57.15,39.11
E01015383,"Bournemouth, Christchurch and Poole 022D",NHS Dorset Integrated Care Board,1480.99,44.12,45.12,44.12,46.12,115.31,67.18,72.19,73.2,70.19,79.21,102.28,98.26,116.31,124.33,119.32,94.25,77.21,92.25
